release,id,rg,ctr_n,ctr,yr,mn,sub,cst_n,cst,mag,pty_n,pty,can,pev1,vot1,vv1,ivv1,to1,cv1,cvs1,pv1,pvs1,pev2,vot2,vv2,ivv2,to2,cv2,cvs2,pv2,pvs2,seat
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,i pirati,64,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,4577,0.0019821703899651766,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,scelta civica con monti per l'italia,88,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,258452,0.11192832142114639,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,intesa popolare,68,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,1701,7.366554345935583e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,futuro e libertà,63,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,6075,0.002630912233144045,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,fare per fermare il declino,59,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,48333,0.0209316685795784,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,la destra,70,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,7225,0.0031289451289922,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,unione di centro,92,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,20414,0.008840731345117092,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 1,11,40,centro democratico,56,-990,2997661,2376777,2287167,89610,0.792877197265625,-990,-990,4373,0.0018938237335532904,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,partito democratico,79,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,580837,0.23037779331207275,-990,-990,-990,-990,-990,-990,-990,-990,-990,20
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,futuro e libertà,63,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,6435,0.0025523186195641756,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,scelta civica con monti per l'italia,88,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,274783,0.10898737609386444,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,fratelli d'italia,62,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,37335,0.01480820681899786,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,lega nord,15,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,442669,0.1755761206150055,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,moVimento 5 stelle,76,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,462797,0.18355949223041534,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,unione di centro,92,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,31985,0.012686233036220074,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,centro democratico,56,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,5037,0.0019978289492428303,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,il popolo della libertà,65,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,518705,0.20573432743549347,-990,-990,-990,-990,-990,-990,-990,-990,-990,7
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,io amo l'italia,69,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,5918,0.002347260480746627,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,rivoluzione civile,87,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,34212,0.013569529168307781,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,la destra,70,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,9189,0.003644639626145363,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,fare per fermare il declino,59,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,49761,0.019736740738153458,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,fiamma tricolore,60,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,11135,0.004416482988744974,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,moderati in rivoluzione,75,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,3363,0.0013338690623641014,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 2,12,45,sinistra ecologica libertà,89,-990,3276254,2619106,2489855,129251,0.799420952796936,-990,-990,47076,0.018671786412596703,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,partito democratico,79,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,248016,0.27501535415649414,-990,-990,-990,-990,-990,-990,-990,-990,-990,8
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,rivoluzione civile,87,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,14665,0.016261450946331024,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,grande sud - mpa,5017,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,715,7.928358973003924e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,unione di centro,92,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,11764,0.013044645078480244,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,moVimento 5 stelle,76,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,191195,0.2120087444782257,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,sinistra ecologica libertà,89,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,19056,0.021130461245775223,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,fratelli d'italia,62,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,17493,0.0193973109126091,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,fare per fermare il declino,59,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,15125,0.016771528869867325,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,lega nord,15,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,98120,0.1088014766573906,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,il popolo della libertà,65,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,196392,0.2177715003490448,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,forza nuova,61,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,5069,0.005620818119496107,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,scelta civica con monti per l'italia,88,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,78271,0.08679168671369553,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,futuro e libertà,63,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,3044,0.00337537401355803,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,LOMBARDIA 3,13,16,centro democratico,56,-990,1179406,938046,889788,48258,0.7953546047210693,-990,-990,2901,0.003216806799173355,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,unione di centro,92,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,16737,0.018040088936686516,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,futuro e libertà,63,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,4021,0.004334062337875366,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,forza nuova,61,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,3919,0.004224121104925871,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,casapound italia,55,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,2127,0.002292601391673088,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,partito comunista dei lavoratori,78,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,6040,0.006510255392640829,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,il popolo della libertà,65,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,162480,0.17513017356395721,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,moderati in rivoluzione,75,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,1474,0.0015887609915807843,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,lega nord,15,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,6405,0.006903673056513071,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,scelta civica con monti per l'italia,88,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,78210,0.08429918438196182,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,fare per fermare il declino,59,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,9749,0.010508025996387005,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,io amo l'italia,69,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,3411,0.0036765695549547672,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,moVimento 5 stelle,76,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,298114,0.3213241994380951,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,rivoluzione civile,87,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,20342,0.02192576415836811,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,fratelli d'italia,62,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,19993,0.021549591794610023,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,sinistra ecologica libertà,89,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,27744,0.029904060065746307,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,la destra,70,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,6543,0.007052417378872633,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,centro democratico,56,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,3572,0.003850104520097375,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MARCHE,14,16,partito democratico,79,-990,1197752,956257,917653,38604,0.7983764410018921,-990,-990,256886,0.27688634395599365,-990,-990,-990,-990,-990,-990,-990,-990,-990,9
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,moVimento 5 stelle,76,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,52059,0.2768698036670685,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,fratelli d'italia,62,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,11168,0.05939572677016258,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,partito democratico,79,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,42499,0.2260260432958603,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,futuro e libertà,63,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,864,0.004595084581524134,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,il popolo della libertà,65,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,39588,0.21054422855377197,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,intesa popolare,68,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,488,0.0025953720323741436,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,sinistra ecologica libertà,89,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,10428,0.0554601214826107,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,scelta civica con monti per l'italia,88,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,15968,0.08492397516965866,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,lega nord,15,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,343,0.0018242060905322433,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,centro democratico,56,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,1264,0.0067224386148154736,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,la destra,70,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,1882,0.010009201243519783,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,unione di centro,92,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,3278,0.017433665692806244,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,fare per fermare il declino,59,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,1762,0.009370994754135609,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,MOLISE,15,2,rivoluzione civile,87,-990,262008,204712,178899,25813,0.7813196778297424,-990,-990,6436,0.03422912582755089,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,la destra,70,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,4916,0.0036450023762881756,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,fare per fermare il declino,59,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,15539,0.01152149960398674,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,moderati in rivoluzione,75,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,1234,9.149578399956226e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,unione di centro,92,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,13976,0.010362601839005947,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,fiamma tricolore,60,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,2306,0.001709799631498754,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,fratelli d'italia,62,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,26839,0.019899962469935417,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,sinistra ecologica libertà,89,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,49562,0.03674808889627457,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,lega nord,15,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,43966,0.03259889408946037,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,forza nuova,61,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,3397,0.00251872930675745,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,partito pensionati,81,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,12340,0.009149578399956226,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,futuro e libertà,63,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,5227,0.003875595284625888,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,centro democratico,56,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,3787,0.0028078975155949593,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,rivoluzione civile,87,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,34038,0.025237711146473885,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,casapound italia,55,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,2559,0.0018973882542923093,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,scelta civica con monti per l'italia,88,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,139753,0.10362082719802856,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,moVimento 5 stelle,76,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,393079,0.2914511561393738,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,il popolo della libertà,65,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,237410,0.1760292947292328,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 1,16,23,partito democratico,79,-990,1771727,1389249,1340542,48707,0.7841213941574097,-990,-990,358768,0.2660110294818878,-990,-990,-990,-990,-990,-990,-990,-990,-990,11
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,futuro e libertà,63,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,3413,0.0028052255511283875,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,fratelli d'italia,62,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,39091,0.032129816710948944,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,il popolo della libertà,65,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,269174,0.22124047577381134,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,unione di centro,92,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,16763,0.013777906075119972,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,moVimento 5 stelle,76,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,313573,0.2577330768108368,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,rivoluzione civile,87,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,19576,0.01608997769653797,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,centro democratico,56,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,2790,0.0022931669373065233,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,forza nuova,61,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,4654,0.003825232619419694,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,fare per fermare il declino,59,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,17236,0.014166676439344883,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,moderati in rivoluzione,75,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,2388,0.0019627537112683058,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,partito democratico,79,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,285095,0.2343263328075409,-990,-990,-990,-990,-990,-990,-990,-990,-990,10
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,scelta civica con monti per l'italia,88,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,130870,0.10756514966487885,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,movimento p.p.a.,77,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,1526,0.0012542555341497064,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,la destra,70,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,5485,0.004508251324295998,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,sinistra ecologica libertà,89,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,26624,0.02188289538025856,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PIEMONTE 2,17,22,lega nord,15,-990,1667470,1267959,1204697,63262,0.760408878326416,-990,-990,78400,0.06443881243467331,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,grande sud - mpa,5017,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,18938,0.008585025556385517,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,rivoluzione civile,87,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,53790,0.024384228512644768,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,partito pensionati,81,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,8867,0.004019612446427345,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,la destra,70,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,13791,0.006251773796975613,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,lega nord,15,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,1578,7.153432234190404e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,lista amnistia giustizia libertà,73,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,9366,0.004245820455253124,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,futuro e libertà,63,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,13808,0.006259480025619268,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,forza nuova,61,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,5128,0.0023246388882398605,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,intesa popolare,68,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,2221,0.001006829785183072,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,partito democratico,79,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,407279,0.18462882936000824,-990,-990,-990,-990,-990,-990,-990,-990,-990,15
